avg_served_clients,avg_waiting_clients,n_pumps,n_registers,arrival_prob,avg_refuelling_time,std_refuelling_time,avg_payment_time,std_payment_time,avg_time_pumps,avg_time_registers
232.2,8.24,4,6,0.5,5,5,5,5,407.77500000000003,265.66666666666663
158.92,80.96,5,1,0.5,2,2,2,2,144.736,479.06
87.64,153.18,5,1,0.5,2,2,2,5,145.604,481.5
93.36,143.94,5,1,0.5,2,2,5,2,143.73999999999998,481.1
69.64,169.74,5,1,0.5,2,2,5,5,144.52,483.82
156.6,81.5,5,1,0.5,2,5,2,2,259.072,476.4
87.28,152.54,5,1,0.5,2,5,2,5,261.916,479.44
92.92,149.34,5,1,0.5,2,5,5,2,263.96400000000006,479.38
69.94,170.28,5,1,0.5,2,5,5,5,259.904,480.96
157.32,81.58,5,1,0.5,5,2,2,2,244.83199999999997,477.08
88.42,147.88,5,1,0.5,5,2,2,5,246.192,478.88
91.56,144.46,5,1,0.5,5,2,5,2,243.632,478.38
71.08,166.78,5,1,0.5,5,2,5,5,245.244,481.84
156.56,80.64,5,1,0.5,5,5,2,2,328.65999999999997,475.08
90.12,146.08,5,1,0.5,5,5,2,5,326.012,478.54
93.42,142.88,5,1,0.5,5,5,5,2,328.212,477.66
67.74,171.56,5,1,0.5,5,5,5,5,332.668,478.94
238.82,5.58,5,2,0.5,2,2,2,2,145.816,363.33
175.6,65.96,5,2,0.5,2,2,2,5,146.66,478.99
185.2,54.14,5,2,0.5,2,2,5,2,145.032,478.3
139.48,100.74,5,2,0.5,2,2,5,5,146.19600000000003,480.76
238.1,5.9,5,2,0.5,2,5,2,2,259.836,361.41999999999996
175.94,62.7,5,2,0.5,2,5,2,5,258.916,476.05
184.02,53.28,5,2,0.5,2,5,5,2,256.916,476.0
138.66,100.74,5,2,0.5,2,5,5,5,261.93199999999996,479.5
237.56,5.6,5,2,0.5,5,2,2,2,246.71600000000004,359.78
173.02,67.24,5,2,0.5,5,2,2,5,247.81199999999995,476.81
184.0,53.5,5,2,0.5,5,2,5,2,244.3,475.65999999999997
137.82,101.32,5,2,0.5,5,2,5,5,248.404,478.31
235.72,6.64,5,2,0.5,5,5,2,2,326.916,355.12
176.18,62.72,5,2,0.5,5,5,2,5,331.244,475.95000000000005
183.52,53.46,5,2,0.5,5,5,5,2,331.13599999999997,474.39
137.86,98.54,5,2,0.5,5,5,5,5,328.372,478.02
237.98,2.92,5,3,0.5,2,2,2,2,143.60399999999998,239.64
234.06,10.26,5,3,0.5,2,2,2,5,146.7,422.4066666666667
235.74,7.0,5,3,0.5,2,2,5,2,145.00399999999996,408.44666666666666
205.16,36.32,5,3,0.5,2,2,5,5,146.56,473.52
234.52,3.7,5,3,0.5,2,5,2,2,256.584,236.5533333333333
232.16,10.24,5,3,0.5,2,5,2,5,258.0759999999999,424.3333333333333
231.72,7.2,5,3,0.5,2,5,5,2,256.34399999999994,400.2
205.16,33.84,5,3,0.5,2,5,5,5,258.69599999999997,473.75333333333333
239.4,3.3,5,3,0.5,5,2,2,2,248.88000000000002,240.36666666666667
234.88,10.54,5,3,0.5,5,2,2,5,248.73200000000006,424.9533333333334
234.28,7.28,5,3,0.5,5,2,5,2,244.50799999999998,399.7266666666667
205.32,34.0,5,3,0.5,5,2,5,5,246.88000000000002,473.9466666666667
237.56,5.0,5,3,0.5,5,5,2,2,331.98,239.89999999999998
235.06,12.22,5,3,0.5,5,5,2,5,334.11199999999997,429.84666666666664
233.08,7.98,5,3,0.5,5,5,5,2,328.412,402.97333333333336
204.38,36.12,5,3,0.5,5,5,5,5,332.804,471.58
237.18,1.98,5,4,0.5,2,2,2,2,144.348,178.665
238.48,4.8,5,4,0.5,2,2,2,5,146.104,322.065
236.2,3.72,5,4,0.5,2,2,5,2,145.108,306.24
235.16,8.42,5,4,0.5,2,2,5,5,144.212,408.565
237.3,3.04,5,4,0.5,2,5,2,2,259.528,179.735
233.88,5.12,5,4,0.5,2,5,2,5,260.696,317.345
236.06,4.34,5,4,0.5,2,5,5,2,259.688,303.94
234.18,8.2,5,4,0.5,2,5,5,5,259.244,405.42499999999995
238.38,2.44,5,4,0.5,5,2,2,2,247.772,180.14
234.6,4.72,5,4,0.5,5,2,2,5,246.61999999999998,317.935
236.44,3.8,5,4,0.5,5,2,5,2,247.12000000000003,306.02
234.44,7.96,5,4,0.5,5,2,5,5,247.92399999999998,407.71
236.64,4.8,5,4,0.5,5,5,2,2,331.22400000000005,181.32
234.3,6.06,5,4,0.5,5,5,2,5,328.22799999999995,314.985
235.76,5.3,5,4,0.5,5,5,5,2,330.4,302.305
230.12,8.88,5,4,0.5,5,5,5,5,326.28000000000003,398.38
241.3,1.16,5,5,0.5,2,2,2,2,147.42,146.272
238.88,3.16,5,5,0.5,2,2,2,5,145.92,258.664
237.88,2.6,5,5,0.5,2,2,5,2,144.868,244.71599999999998
234.52,4.4,5,5,0.5,2,2,5,5,143.528,324.124
236.2,2.82,5,5,0.5,2,5,2,2,256.23199999999997,142.368
233.18,3.86,5,5,0.5,2,5,2,5,255.824,253.032
235.5,3.5,5,5,0.5,2,5,5,2,261.06800000000004,244.63600000000002
236.78,5.0,5,5,0.5,2,5,5,5,258.78799999999995,327.80800000000005
235.88,2.02,5,5,0.5,5,2,2,2,243.32399999999998,143.50799999999998
235.4,3.28,5,5,0.5,5,2,2,5,247.32800000000003,255.27200000000002
236.24,2.78,5,5,0.5,5,2,5,2,246.66799999999998,242.648
236.9,4.76,5,5,0.5,5,2,5,5,247.83999999999997,326.272
234.08,4.48,5,5,0.5,5,5,2,2,325.72400000000005,141.616
234.62,4.76,5,5,0.5,5,5,2,5,328.012,254.17600000000002
236.74,4.98,5,5,0.5,5,5,5,2,334.004,245.86400000000003
234.48,5.72,5,5,0.5,5,5,5,5,326.808,320.824
239.66,0.4,5,6,0.5,2,2,2,2,147.13600000000002,120.54333333333334
237.6,1.76,5,6,0.5,2,2,2,5,146.68799999999996,214.25999999999996
237.1,1.26,5,6,0.5,2,2,5,2,143.96800000000002,202.67666666666665
234.4,3.16,5,6,0.5,2,2,5,5,143.568,269.3866666666666
236.94,2.84,5,6,0.5,2,5,2,2,259.98799999999994,119.17666666666669
236.98,3.0,5,6,0.5,2,5,2,5,260.892,215.1333333333333
238.4,2.88,5,6,0.5,2,5,5,2,261.356,204.70333333333338
234.68,3.6,5,6,0.5,2,5,5,5,256.048,271.64000000000004
237.4,2.16,5,6,0.5,5,2,2,2,247.05999999999995,119.89666666666666
234.34,2.36,5,6,0.5,5,2,2,5,246.16000000000003,210.8466666666667
236.9,2.38,5,6,0.5,5,2,5,2,248.77599999999998,204.62
237.66,3.22,5,6,0.5,5,2,5,5,249.86399999999998,275.28333333333336
236.68,4.76,5,6,0.5,5,5,2,2,330.67600000000004,119.71666666666665
234.2,4.66,5,6,0.5,5,5,2,5,328.448,213.44666666666672
236.66,4.68,5,6,0.5,5,5,5,2,333.148,202.46666666666667
234.5,5.16,5,6,0.5,5,5,5,5,329.188,272.83
158.94,79.84,6,1,0.5,2,2,2,2,120.48666666666668,478.72
87.54,153.68,6,1,0.5,2,2,2,5,120.99666666666668,481.24
93.06,145.44,6,1,0.5,2,2,5,2,121.07333333333332,480.7
68.9,166.68,6,1,0.5,2,2,5,5,119.84999999999997,481.52
158.02,85.02,6,1,0.5,2,5,2,2,221.48333333333335,476.88
87.16,149.12,6,1,0.5,2,5,2,5,214.17666666666665,479.44
92.7,144.5,6,1,0.5,2,5,5,2,214.86333333333334,479.12
69.02,168.84,6,1,0.5,2,5,5,5,215.25,480.72
159.02,78.86,6,1,0.5,5,2,2,2,204.85999999999999,476.58
88.82,149.28,6,1,0.5,5,2,2,5,204.75333333333333,479.5
92.64,145.18,6,1,0.5,5,2,5,2,206.01333333333332,478.7
69.86,167.4,6,1,0.5,5,2,5,5,205.06666666666663,480.14
157.4,81.2,6,1,0.5,5,5,2,2,275.83666666666664,475.52
88.34,147.82,6,1,0.5,5,5,2,5,275.61333333333334,479.36
92.7,146.8,6,1,0.5,5,5,5,2,275.98333333333335,478.86
69.86,168.18,6,1,0.5,5,5,5,5,276.03666666666663,479.72
238.64,5.82,6,2,0.5,2,2,2,2,122.10333333333334,358.46000000000004
176.62,63.62,6,2,0.5,2,2,2,5,121.37333333333333,478.18
185.32,55.2,6,2,0.5,2,2,5,2,121.86333333333333,478.29999999999995
138.96,99.22,6,2,0.5,2,2,5,5,121.20333333333333,480.67
238.14,6.26,6,2,0.5,2,5,2,2,218.65333333333334,361.21000000000004
175.64,63.42,6,2,0.5,2,5,2,5,217.10666666666665,476.05
184.2,53.78,6,2,0.5,2,5,5,2,214.04999999999995,475.15999999999997
137.48,101.66,6,2,0.5,2,5,5,5,216.86999999999998,479.94
235.68,5.94,6,2,0.5,5,2,2,2,204.21333333333337,356.08
176.8,62.44,6,2,0.5,5,2,2,5,206.70666666666668,476.84000000000003
184.08,56.36,6,2,0.5,5,2,5,2,206.49333333333337,476.73
138.4,98.6,6,2,0.5,5,2,5,5,204.2733333333333,478.98
234.92,6.06,6,2,0.5,5,5,2,2,274.85333333333335,352.2
175.26,61.78,6,2,0.5,5,5,2,5,271.7233333333333,473.83000000000004
183.52,52.26,6,2,0.5,5,5,5,2,271.58666666666664,473.78
138.84,97.88,6,2,0.5,5,5,5,5,274.51,477.89
238.52,3.14,6,3,0.5,2,2,2,2,120.61666666666666,240.72
236.6,10.18,6,3,0.5,2,2,2,5,122.39,427.28666666666663
238.68,7.3,6,3,0.5,2,2,5,2,121.67333333333333,411.02666666666664
206.36,32.92,6,3,0.5,2,2,5,5,120.45333333333333,475.25333333333333
239.32,3.54,6,3,0.5,2,5,2,2,218.6666666666667,242.02
231.52,9.48,6,3,0.5,2,5,2,5,213.01,417.32666666666665
236.52,7.2,6,3,0.5,2,5,5,2,217.51666666666665,407.76000000000005
202.04,38.68,6,3,0.5,2,5,5,5,216.98666666666665,473.79333333333335
235.32,3.22,6,3,0.5,5,2,2,2,203.43999999999997,237.24
234.22,10.26,6,3,0.5,5,2,2,5,206.07000000000005,420.84
233.48,7.32,6,3,0.5,5,2,5,2,204.05666666666664,402.82
204.26,34.34,6,3,0.5,5,2,5,5,204.52666666666667,473.1266666666667
234.58,3.98,6,3,0.5,5,5,2,2,271.2266666666667,235.79333333333332
232.6,9.76,6,3,0.5,5,5,2,5,272.99999999999994,420.44000000000005
232.72,7.08,6,3,0.5,5,5,5,2,274.2233333333333,401.8733333333334
203.58,34.06,6,3,0.5,5,5,5,5,273.16,470.09999999999997
236.98,2.0,6,4,0.5,2,2,2,2,121.03333333333335,180.195
235.8,4.54,6,4,0.5,2,2,2,5,120.42333333333333,320.23
238.78,3.76,6,4,0.5,2,2,5,2,121.98666666666666,306.575
235.36,7.74,6,4,0.5,2,2,5,5,121.20666666666666,405.03
238.28,2.42,6,4,0.5,2,5,2,2,214.54333333333332,179.79500000000002
235.22,4.96,6,4,0.5,2,5,2,5,214.54333333333332,316.85
235.26,3.92,6,4,0.5,2,5,5,2,215.65333333333334,304.51
230.44,8.12,6,4,0.5,2,5,5,5,213.23666666666668,401.9
238.76,2.14,6,4,0.5,5,2,2,2,206.56666666666663,179.91
233.7,4.62,6,4,0.5,5,2,2,5,205.03666666666666,318.66499999999996
236.84,3.82,6,4,0.5,5,2,5,2,206.7433333333333,305.67499999999995
235.42,7.92,6,4,0.5,5,2,5,5,206.96,404.4150000000001
235.74,3.18,6,4,0.5,5,5,2,2,275.8233333333333,177.695
235.16,4.88,6,4,0.5,5,5,2,5,273.1166666666667,318.355
235.42,4.66,6,4,0.5,5,5,5,2,277.13,304.25
230.82,8.68,6,4,0.5,5,5,5,5,272.43,400.19500000000005
237.22,0.92,6,5,0.5,2,2,2,2,121.47333333333334,141.732
236.72,2.84,6,5,0.5,2,2,2,5,121.24333333333334,256.072
239.2,2.54,6,5,0.5,2,2,5,2,121.90666666666665,246.704
237.62,4.66,6,5,0.5,2,2,5,5,120.50333333333334,330.86400000000003
236.9,1.92,6,5,0.5,2,5,2,2,216.00333333333336,143.588
235.82,3.22,6,5,0.5,2,5,2,5,215.89000000000001,254.808
237.36,3.04,6,5,0.5,2,5,5,2,218.18666666666664,244.98799999999997
236.64,5.04,6,5,0.5,2,5,5,5,217.58666666666667,333.16799999999995
236.16,1.24,6,5,0.5,5,2,2,2,204.33333333333334,143.312
236.1,3.04,6,5,0.5,5,2,2,5,206.66666666666666,256.524
236.22,2.48,6,5,0.5,5,2,5,2,205.09666666666666,243.8
235.36,4.58,6,5,0.5,5,2,5,5,206.37666666666667,326.19599999999997
238.36,3.06,6,5,0.5,5,5,2,2,276.6566666666667,144.52
234.74,3.9,6,5,0.5,5,5,2,5,273.84999999999997,254.38400000000001
234.76,3.42,6,5,0.5,5,5,5,2,274.9166666666667,240.824
233.7,5.16,6,5,0.5,5,5,5,5,273.53333333333336,323.316
238.04,0.14,6,6,0.5,2,2,2,2,121.90333333333332,120.11999999999999
238.24,1.68,6,6,0.5,2,2,2,5,121.84333333333335,214.26333333333332
236.54,1.42,6,6,0.5,2,2,5,2,120.99333333333333,203.71666666666667
237.46,3.18,6,6,0.5,2,2,5,5,120.5766666666667,273.27333333333337
236.6,1.62,6,6,0.5,2,5,2,2,215.54999999999995,119.75000000000001
236.06,2.58,6,6,0.5,2,5,2,5,217.73000000000002,213.08
235.74,2.22,6,6,0.5,2,5,5,2,216.16333333333333,202.16
232.74,3.24,6,6,0.5,2,5,5,5,211.2433333333333,269.7866666666667
235.34,1.02,6,6,0.5,5,2,2,2,204.55666666666662,117.99000000000002
235.24,2.12,6,6,0.5,5,2,2,5,206.34,214.10666666666665
238.9,1.38,6,6,0.5,5,2,5,2,207.16,205.42333333333337
236.26,3.18,6,6,0.5,5,2,5,5,206.63,269.24
236.52,2.76,6,6,0.5,5,5,2,2,278.81666666666666,119.38333333333333
234.82,3.4,6,6,0.5,5,5,2,5,276.2066666666667,213.4333333333333
235.2,3.02,6,6,0.5,5,5,5,2,273.37333333333333,202.04
233.46,3.86,6,6,0.5,5,5,5,5,274.46000000000004,269.34999999999997
